-16.4034595,-71.5306239
-16.4032297,-71.5303285
-16.4036589,-71.5299516
-16.4041166,-71.530502
-16.4045888,-71.5301094
-16.4048936,-71.5297599
-16.4055132,-71.5303554
-16.4058546,-71.5307723
-16.4053683,-71.5310749
-16.4058389,-71.5316573
-16.4062779,-71.5322183
-16.4066093,-71.5326602
-16.4077721,-71.5316289
-16.4080865,-71.5320068
-16.4084806,-71.5324865
-16.4079279,-71.5329815
-16.4082854,-71.5334034
-16.4089116,-71.534123
-16.4088633,-71.5342757
-16.4098111,-71.5344489
